,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
10,109.25825408949484,0.522594230364551,2.628343585126479,2.9403504236304583,6.613905848344968,2869.769493071739,2.6598915685026463,0.3364684163005815,509.2626984856039,18232.55761752186,147.44129555502826,-3491.9989317446434,156.48,0.006116426463923832,5.08491921843015,5.859595627024471,-4.7297283855440035,0.4552804684206277,-3.797944215052565,-4.300164683126516,-4.710792449412795,-1.0270745239167527,-2.9548532721682945,8.807475971032193,10.499378797275655,2.1763981500766376,-1.738911868349301,-0.9666891229042059,0.013792511532183738,36250741.693447396,0.08402576788351894,1.5337001693115118,-0.9671527068146252,-2.765884329580441,6116.552343284274,0.9688998415260411
11,53.401041765706275,0.45430903702681624,2.1335387441765663,1.3973984679896807,4.351144773449435,2152.6531954007573,2.1183016036979474,0.18936690886610008,220.11879878321358,2.058422043340127,5.76680339037646,-3557.9465479224473,28.86,0.005520156567086337,4.609207010971021,5.627971059268468,-4.877554274290634,0.4328060186022233,-3.802660865330286,-4.367296409075186,-4.785111898322375,-1.027907963934164,-2.975818999722626,6.995161557474543,7.286031436884798,1.8355763879799158,-1.7559392646921546,-0.9924054963710421,0.011362930674433456,15786464.401292896,0.05639606334123995,0.7636210137931424,-0.9726233819210277,-2.80175033940262,6002.506236354617,0.9156895674669685
12,30.896988087596156,0.38873612147472564,1.6762910139503786,1.1568362376374248,3.327742446593993,1631.8909399208746,1.2524720318397382,0.13181197074545162,99.18868702059368,1.3062293933634934,4.6187149728684265,-3704.7314510270558,11.76,0.004606129346406041,4.419124063370315,5.2966782994276285,-5.063507344859362,0.42959052912183565,-3.8063860246560863,-4.7601412914757955,-4.922689360705129,-1.0285787376827458,-2.9982257700412087,5.303844469345657,4.864094051811228,1.3777276638857074,-1.7599166497265284,-0.9929892501518097,0.00923184734032846,10444022.18156678,0.023591267708565553,0.27875459703065864,-0.9749254898411596,-2.872488781798213,5840.145345305651,0.8456907065071804
13,17.519844126752176,0.2751219112883619,1.0288200082528338,0.897347421299019,2.772338638378425,1487.9242709074792,1.0309201925193139,0.06503988743712286,70.30618056882534,1.2209246187332903,4.358301949971569,-3801.9140393809434,9.28,0.00435780639415854,4.130185872355083,4.836697919168394,-5.1238425535945815,0.42296979237428334,-3.809238679365766,-4.835043625354536,-5.013854060743901,-1.0289422263225907,-3.0289357108815422,2.8651969533802446,3.049921685371965,1.2329032920387843,-1.7707111512028868,-0.9962670695235704,0.007571937188058728,6387849.384530368,0.01934158694906014,0.17220905649376353,-0.9764271306124254,-2.8871177123087866,5636.772353338298,0.8064179765419006
14,7.387571023268428,0.1321061450544183,0.834092314712293,0.7290271009142453,2.1513057699475175,1407.3760308279636,0.6238916230889539,0.04593028641018782,58.98433087063816,1.0662975975570539,4.21530961046394,-3851.4428334595054,3.76,0.0038717368427859324,3.880180171847081,4.586014899528177,-5.217179943953426,0.41623292689719305,-3.8128885466102225,-4.929135021733044,-5.16247621721251,-1.029507897653451,-3.0544568602033233,2.125661443585419,2.6920538868845885,0.7362714072882113,-1.7782627307859407,-0.9978342559549465,0.00676893214723059,4332314.209074483,0.00982317381201331,0.12644220524886107,-0.9803703526639357,-2.893072910465495,5529.883844948415,0.7785607538936496
15,3.0288521575098644,0.0963455412585872,0.6870006916958199,0.4619469349345913,1.7766953698572805,139.88370105032175,0.4924755057184956,0.022908266360738526,41.12037480369513,1.0061557931395313,3.489240143385512,-3950.430709372603,3.12,0.0035070263201178605,3.5497571211351033,4.379674482322047,-5.324561721514873,0.4071983175796229,-3.816560725881918,-4.994444465273241,-5.235326875177808,-1.0300163742811463,-3.0794232778257817,1.9667143223553223,2.180217935834547,0.17079869732405975,-1.7798733770906097,-0.9983813909685688,0.005382432247454154,1519438.508136378,0.006021429706217347,0.10478424526568714,-0.9867279398945482,-2.9614489279921896,5441.797638232312,0.7374968773402075
16,1.555919761253364,0.07753957722885492,0.5550696698697297,0.3803744388281459,1.3469873046444873,123.42711556908725,0.38005667289746464,0.018129472174534828,20.319003339794254,0.9439258615433685,3.349717311696364,-3998.2782462153423,2.52,0.0034117777273850918,3.4552283789727536,3.7123778219609522,-5.4098785589667155,0.40490950900203304,-3.818674365446185,-5.1475204035969515,-5.3499180834057745,-1.0301666548676984,-3.0941689587392,1.843262624444978,1.460925710931286,0.1013706089790462,-1.7861525597904895,-0.9988122499521755,0.0050807627491613935,598962.8760382108,0.0013032560647998736,0.04757492261914002,-0.9882731051827206,-2.9620121241602106,5329.399067368118,0.6973936199297539
17,0.43091258558415046,0.037759364059892525,0.338957140566283,0.3074512597914351,1.062860905957927,81.30831666139838,0.25710694887155755,0.016551235695537257,7.260742110531332,0.9049687150210886,3.2703621823912115,-4068.199122386435,0.9,0.0031985961215624183,3.3827159477097606,3.407811141269861,-5.505817653835021,0.40379629891391944,-3.8220176388293248,-5.214624930255085,-5.422893383500907,-1.0307559288219459,-3.121718044977649,1.7956917093666047,1.4250457836268557,0.09870865734379754,-1.7866499426920504,-0.9997273730291169,0.003870981305294292,439187.7382221746,0.0010339330767739963,0.026961430670604844,-0.9897443593368294,-2.964154762374566,5179.968861157953,0.6570698976518924
18,0.3690003230769993,0.010906491307491883,0.2531236432844138,0.2447525329118965,0.7618564089613576,35.49475641226075,0.13532641675123064,0.012189134419490055,5.022448317748703,0.8628998550362914,3.2055696756935728,-4237.664904746752,0.36,0.002855988391772206,3.3243342579778408,3.3577927792372697,-5.668471370858034,0.40125023209196675,-3.8241914822149714,-5.301514795142186,-5.497099674842986,-1.0309667850050455,-3.1361024012344405,0.7002179782480412,0.9285933224972142,0.09354527931769409,-1.7868099046098833,-0.9997872585587889,0.0032238351263962485,357970.69141422096,0.0005770080792775367,0.018641625330447414,-0.9903144005083562,-2.997461791443605,5091.379462776562,0.6333152096424938
19,0.3464043732198091,0.005443507047244225,0.21736337456248958,0.1826345417062562,0.4519480050517325,30.934900206066654,0.11819460649299868,0.011102610195202645,2.728339690952247,0.8363076081026298,3.1526788388938587,-4331.686560993061,0.26,0.002573538378448213,3.1991187765480125,3.229535946768339,-5.737537647378104,0.39915135262163287,-3.828250706023469,-5.380331615743909,-5.552495125056509,-1.0311229197226601,-3.145124802544598,0.38363244228851756,0.9074779927057314,0.02785140056718911,-1.7868639254140481,-0.9998108317272049,0.0025966516366290483,212210.00046450514,0.0004330091920704615,0.016547712020625282,-0.993505206063473,-2.9982308502793673,5009.481101941594,0.6182966230916578
20,0.18619948963249486,0.0052697624091116065,0.17189602372159216,0.15142537291710836,0.36689068430767624,30.6477694669199,0.08790456344043072,0.010191335912925911,0.9419508496462696,0.7814122797062223,3.090877777711773,-4390.377048419307,0.2,0.00242590340312292,3.056683155699795,3.1954024935415966,-5.785523533882886,0.3990572774563267,-3.8293495717229415,-5.427854982649974,-5.626254050967011,-1.0312136773527179,-3.1497081952035884,0.31049048453011036,0.8646491458571479,0.025184326887365348,-1.7869418265677888,-0.9998657040326209,0.00257674920354832,169879.6956099205,6.164554126556255e-05,0.015326976834150465,-0.9950955251371556,-2.9987398835767083,4945.854854982998,0.6046588211700926
21,0.024106550131718155,0.0016894113526593557,0.13542156417685297,0.08991289070972872,0.2764170121612029,29.802664530396196,0.06806766937093832,0.009714750572543448,0.7323484207861037,0.7655178460381955,3.0552247648952537,-4476.220748998336,0.14,0.002242213663290608,3.015491321279496,3.103042068386452,-5.8419567252750895,0.39876154994647073,-3.830317798148978,-5.474459240266842,-5.711256011152606,-1.0312361537521304,-3.1577170412143114,0.21240528900773742,0.1587993287692313,0.017837606978034378,-1.7884638852481265,-0.9999109019588042,0.0025069209116648284,99448.29392050052,1.1300310443602691e-05,0.006413853771603801,-0.9960073761478482,-2.999490278175845,4848.298183040634,0.5806172540875678
22,0.01749885605068484,0.0011853485078669834,0.09893945785194597,0.06549331826401147,0.18969618401899668,29.63972856916497,0.04806102033727425,0.008444637412764487,0.21722989624472305,0.7421930067981971,3.0373963182274757,-4568.777302029655,0.08,0.002164741251552005,2.9734748413874375,3.092127599685759,-5.889600433952657,0.3983428324818545,-3.8308625302301618,-5.515760164456518,-5.758147103826197,-1.0313250070992883,-3.1651063893873124,0.17120157133174418,0.15573923324669975,0.01279154746614404,-1.7884662288460689,-0.9999426752223384,0.002477015871158035,21772.768748814935,4.306565104472693e-06,0.0060905602471801445,-0.9962225255978164,-2.99962480871976,4721.916256938266,0.5587190753930568
23,0.00778871612195065,0.0006512907555688585,0.06395065048654745,0.060925804137291414,0.16924299145443147,29.503284574102455,0.039721259546145145,0.006852866216769624,0.13464141415596984,0.7299008273145371,3.027409013106361,-4592.660458534077,0.0,0.002022473622575177,2.823430923686165,3.0739514859362433,-5.920635686106075,0.39826709688732576,-3.8324651899611446,-5.554197107141918,-5.844344924337719,-1.0314572149405554,-3.1718908801678403,0.11796929394822817,0.02661624825679816,0.011964456229777409,-1.7892980107689305,-0.9999514762432946,0.0024657353128854365,15762.237254351046,3.6267107227483384e-06,0.0016933840142965113,-0.9966683748067287,-2.9997402205042847,4639.620932179855,0.5435232532191746
24,0.00431892862335767,0.00039491074137423257,0.057764005177762756,0.04843105328713053,0.14936676473605148,29.430513180212298,0.02185201032501967,0.0065774227611496185,0.10265763751712317,0.7197547517688809,3.0144778822813363,-4634.642891484603,0.0,0.0019030630089769168,2.730684035622466,3.043613150466106,-5.948217582615482,0.39823827938404394,-3.8363869720447226,-5.62772133714471,-5.913585034174933,-1.031497937360321,-3.1799793903196694,0.10400449734317324,0.0223218182918195,0.009355229086907127,-1.7892998459711358,-0.9999551343572406,0.0024618950243550973,13720.502912899794,1.3291595747966235e-06,0.0011859201798626324,-0.9984196440891602,-2.9998796162044514,4561.758248791974,0.5315359034231888
25,0.0036046401571074647,0.000336433380461294,0.04831569293085467,0.03461325138378697,0.12381266277408068,29.324606601191476,0.015569824939645007,0.006466504562198105,0.07359927831255034,0.7024170451514921,3.0000963851086855,-4714.205094657152,0.0,0.0017748569426230371,2.7272398198802845,3.0395198345845826,-6.0180047585731185,0.39820591994630805,-3.8371969466304034,-5.664616022432865,-5.95702287975562,-1.0315212834839087,-3.1870026849123327,0.07969824524191223,0.015300245745841077,0.006776094453331637,-1.7893507583574553,-0.9999837275391692,0.0024594227904957775,10388.461692188104,1.2847649552227836e-06,0.0011726831990442853,-0.9987612585988562,-2.9999037875689316,4464.989700288123,0.5204510028451139
26,0.001289169059944828,0.00018752211049768874,0.02214178272186027,0.031173804872097553,0.10617175008940678,29.057069536405198,0.01081514357786004,0.005975039567129643,0.04369478105070137,0.6742829075258117,2.9914773225879094,-4746.217852360104,0.0,0.0017481511876992761,2.5762716126669796,3.0312524765165194,-6.071606776214879,0.3982036589783951,-3.838375311839793,-5.709784148518708,-6.041519807674333,-1.0315330839711239,-3.190022018655739,0.035306194014029485,0.007720585230089488,0.005275943079922285,-1.7893557904801016,-0.9999846502631106,0.0024576685296092402,5659.082667054719,7.725608112219007e-07,0.00041886360247899275,-0.9989855345297585,-2.9999321126750305,4353.25941129881,0.5080705055873762
27,0.0007141820036548488,0.00015033097321801137,0.01968886109435852,0.02495941650441558,0.05596005102135723,29.040155759672047,0.0089685482302926,0.005689409516420645,0.03102503036702324,0.6517362078058576,2.9779947176321104,-4842.680323605788,0.0,0.0017135272636122755,2.5678710778157234,3.0213935613962004,-6.134949211533679,0.3980181995411507,-3.839092054841229,-5.7639351250722255,-6.065493800602926,-1.0315488591869841,-3.195858529940182,0.03336273071823803,0.002955817901690628,0.004176805326124095,-1.7893858310298745,-0.9999923048634279,0.002457449604403108,2481.276401462642,2.437618575212852e-07,0.00039272508264544763,-0.9991314298651258,-2.9999712987340708,4306.017606440643,0.4920236115456518
28,0.00038803749188756815,0.00014142694311978233,0.015126193571785667,0.020367499694436728,0.03758691733115877,29.018471999483836,0.006464138332273539,0.0049310861983655994,0.01295349671212035,0.6397321768374141,2.9770942267062264,-4888.233793217564,0.0,0.0015699865555771073,2.484760846947479,3.0172875124502085,-6.163874844564724,0.39795826841595916,-3.839678292480693,-5.886741592746793,-6.084187179831474,-1.0315540213432497,-3.1981966620971547,0.030300029188366686,0.0022616300744720806,0.002633360241953136,-1.7893981125308542,-0.9999973043700033,0.0024568732939973916,1974.4545428212577,2.3819227485066818e-07,0.00036248278362093644,-0.9992188264311654,-2.9999728282163853,4217.069413857895,0.48115805582017157
29,0.00028109639206268244,0.0001371691520600038,0.008299637129409678,0.017742616693372668,0.0301943874809027,28.99637583325125,0.005172346682575032,0.004420741859463059,0.00570132793445318,0.6248202737735215,2.9711406681739216,-4906.508744736019,0.0,0.0015555214934821647,2.4537392267823663,3.0120692103775055,-6.188622630753984,0.397932099014953,-3.840395423322823,-5.94593708387753,-6.0889017381024875,-1.031577145742974,-3.2013131426155144,0.029337555251889455,0.001967937063259674,0.0021661792515370627,-1.789398411100966,-0.9999979144681815,0.002456647247352276,1782.4441602820154,4.7788084793776165e-08,0.00024925020820591135,-0.9992331809555881,-2.999973554350238,4130.475770256191,0.4671069883677887
30,0.00013817231385854017,6.500698603062461e-06,0.007154459945732672,0.016815818196000257,0.021521958239774524,28.975124011071156,0.0038953589345251784,0.004198774451178889,0.004329567387343577,0.6114091357612164,2.9604834241642406,-4958.2834940618695,0.0,0.0015375145492959777,2.4531086291908237,3.0096392844772684,-6.213804870040934,0.39793007869921104,-3.8411053252275593,-5.995969367474845,-6.093800457522827,-1.0315888170913583,-3.204739995821711,0.01632115067554556,0.001139301072643643,0.0018242642255059433,-1.7894131262861783,-0.999999056933335,0.002456477071810397,1751.8059245564061,4.334037851716488e-08,0.00024142200733244038,-0.9993269674396494,-2.9999894964349836,4079.8753193774373,0.4536848334380447
31,0.00011965887229054393,5.457787452485263e-06,0.005410502085353403,0.015928244905788348,0.017030858076205174,28.955957179298636,0.0027103910547406134,0.004079307432829912,0.0020856531606616283,0.5935364702685029,2.954942206368821,-5060.03048851348,0.0,0.0014520798477805586,2.3428278715655817,3.0084478498396647,-6.219147985366225,0.3979225212969476,-3.841884691386625,-6.023249054182908,-6.132951151889729,-1.0315936486874349,-3.2082041383960673,0.0041520800597279976,0.0009746299373105381,0.0014841387683663637,-1.7894131439231378,-0.9999996464308991,0.0024561890757146074,1059.3916329760275,2.6182587908873957e-08,0.00013599874548429617,-0.9993638787345384,-2.9999910384747412,4018.01960398927,0.4419069780491068
32,3.807439401570118e-05,4.325347715479211e-06,0.004467080323074857,0.015925819924330776,0.013664569416920297,28.921774856208195,0.002279157478863817,0.0040193166127411644,0.0019413806248197321,0.5766320872966393,2.950003220239555,-5112.305556424506,0.0,0.0014328424208094209,2.341941248722158,3.005444465008765,-6.24730557333731,0.39789784344660345,-3.8420017852371893,-6.052776044348617,-6.193034841954176,-1.0315984921480692,-3.2115991735643847,0.0030242290538381234,0.0002996608474899532,0.0010983780742215487,-1.789452251945425,-0.99999980244809,0.0024561593716921157,814.7812329351531,2.5801991143659108e-09,0.0001330605483141085,-0.9994184723790238,-2.999992185721208,3954.348682433348,0.43747255954361786
33,2.3997922559849502e-05,3.873972510106682e-06,0.004193653703790989,0.0008898275419552548,0.010618976798483719,28.919031851297238,0.0013360029225981446,0.0038779509296146698,0.0010818384913402065,0.5593075440690481,2.9492968751422497,-5144.901424683601,0.0,0.001408634786518628,2.25843235868238,3.0042095221641603,-6.253602472339379,0.3978968865221079,-3.8429605267457054,-6.060426310946329,-6.238231041088904,-1.0315997962499184,-3.214103051353565,0.001802480277363449,7.2355191905558e-05,0.0009682607931959384,-1.7894788493047185,-0.9999998691232609,0.0024561503741590486,154.73103258355926,3.698028350207494e-10,2.861868749944521e-06,-0.9994720256497669,-2.999993265222514,3849.0228072334417,0.4336293206661793
34,8.03879368170439e-06,3.6623902695964717e-06,0.003050169517272696,0.0008173452914081314,0.00957446789344047,28.914771842943598,0.0009682638919692345,0.0036043760798422854,0.0008067641079219705,0.5410419506398736,2.9456685858135336,-5207.445978226386,0.0,0.0012360733734601205,2.1392707170742473,3.001795112256034,-6.263531158787275,0.3978936709706911,-3.8441176991549275,-6.065249171673254,-6.289377798109089,-1.0316042356440398,-3.2169488349690756,0.0015747306690409612,3.2789284506001475e-05,0.0008119802110734809,-1.7894790059554533,-0.9999999022587953,0.002456127113490042,132.56808024423546,3.0858924526810936e-10,2.5782055795189167e-06,-0.9997969979112142,-2.9999933720628813,3807.5269273095914,0.42705177330406563
35,6.72874259812799e-06,3.4755097212624265e-06,0.0024394803083741044,0.0005412988111450145,0.006731255664831292,28.90854752759888,0.0007491469633981404,0.0035507742828671585,0.00036071712680000765,0.5343289506114904,2.9425539943646823,-5228.060637109286,0.0,0.001195418381824225,2.0436239405239642,3.0014270866396338,-6.2694984627214305,0.39789305869674607,-3.844598135524923,-6.076037818740323,-6.294346913435465,-1.0316070198972267,-3.219701819343634,0.0014082076966242829,2.824884241560183e-05,0.0006287710189665786,-1.7894790081902954,-0.9999999353836104,0.0024560226517605353,85.08975507869255,8.513810989541071e-11,2.2052937140438527e-06,-0.9998733942612056,-2.999994564190443,3726.48396811016,0.4173851147656714
36,3.165706503935384e-06,3.2647437188515483e-06,0.0015834299757245597,9.65819470077256e-05,0.005106021845272709,28.9037130253859,0.00048642423253315864,0.003161454912107701,0.00019424767410036354,0.5239034170069616,2.933677360217081,-5259.100338708749,0.0,0.00117778260925511,2.04280770377663,3.000694967207969,-6.289818048442864,0.39789195839296565,-3.8460427492375557,-6.079895069316583,-6.303629473987797,-1.0316075175178148,-3.2206601304638913,0.0009845916094780214,2.2531691563278826e-05,0.0005244171198594519,-1.7894790178903326,-0.9999999691951877,0.0024559751129216833,13.775403861874125,3.7551832754445516e-11,2.1529962763978425e-06,-0.9999325591988776,-2.99999967658007,3670.7048384857917,0.40613990112173215
37,2.8033622774211172e-06,3.170316446130528e-06,0.0009875367398140078,9.05258872567516e-05,0.0041422768336050195,28.899750275897528,0.0002324464001769295,0.00300157127881056,0.00015453691486122948,0.5127899780737605,2.932449720361211,-5328.430313683614,0.0,0.0011639186739319004,2.041026223018194,3.0006299717913225,-6.303154489182765,0.39789076542494656,-3.847200406003495,-6.102493754403019,-6.31415511530851,-1.0316093955472527,-3.221570688037191,0.0007910442780526162,2.158572238603971e-05,0.0003348590990069815,-1.789516332421898,-0.9999999734872346,0.0024559719933320745,6.43167914059505,2.7106776823160318e-11,2.0432473710866847e-06,-0.9999436567103406,-2.9999997380384276,3608.028077754552,0.39728494327249025
38,1.1178178130200508e-06,1.7417428935573298e-07,0.0007476461405078716,6.066960198942706e-06,0.003729180741945634,28.895376525726807,0.00018509849430394494,0.0029309006413081084,8.159263255627539e-05,0.4985562328242804,2.931303761092089,-5370.1394582045605,0.0,0.0011518128330473597,2.0409761011857257,3.000481845192397,-6.319932866336902,0.3978892576930584,-3.8472684721359927,-6.10504595318412,-6.324948447197195,-1.0316102717898328,-3.2252120280039707,0.0007457195137756479,6.641073466784851e-06,0.00024550460643502845,-1.7895313354169182,-0.9999999757005787,0.0024559700427743882,5.8722324636426455,3.1202485040182638e-12,1.9436778474311892e-06,-0.9999454406193635,-2.9999999284946015,3569.2529307344166,0.387692839680488
39,9.7200204063936e-07,7.089529358239588e-08,0.0005196875960654701,4.5893518560369276e-06,0.002772535623271259,28.891759264526105,0.00016067442293803507,0.0027654955899029626,7.201029367477236e-05,0.488425159050692,2.930774165371663,-5416.097419640922,0.0,0.0010068333683312335,2.0341541878974403,3.0002896799379544,-6.34000596538863,0.39788848308546904,-3.847497631041594,-6.127416061185105,-6.335412249277489,-1.0316125335425268,-3.227538228518352,0.0006878546184672041,5.732366927396405e-06,0.00017072693629347068,-1.789557880527112,-0.9999999846026973,0.0024559071805567234,5.364911447179721,1.88496773745328e-12,1.7761718631235213e-06,-0.999948372193985,-2.999999967608773,3515.1433634938667,0.37896479625014906
40,6.680070151753365e-07,6.329444598662804e-08,0.00042735839102514106,3.3391726341136517e-06,0.0009605756365826568,28.888444006497124,0.00011183233281750065,0.0027065165234116035,4.245193905198541e-05,0.4817506658195518,2.929887361626726,-5467.5987573614475,0.0,0.000969162662216206,2.014304096740255,3.0000845042194864,-6.362919146381403,0.3978883119516338,-3.8475121464939175,-6.131892740976264,-6.368439721499673,-1.0316161420394137,-3.2281280894333544,0.0006448078567645528,9.074743510556883e-07,0.0001477454259147506,-1.789557882401948,-0.9999999865081641,0.002455904397859334,0.6776893426052888,9.31474897214457e-13,8.003834917718728e-07,-0.9999807669907469,-2.999999970871473,3452.7853714589505,0.36724511448228725
